IssueId,ShortId,IssueUrl,Title,Description,Status,NextStepAction,NextStepOwner,AssignedFolderId,AssignedFolderLabel,LabelIds,Labels,RequesterIdentity,SubmitterIdentity,ResolvedByIdentity,CreateDate,LastUpdatedDate,LastUpdatedConversationDate,ResolvedDate,AssigneeIdentity,Tags,RootCauses,WatcherCount,AffectedUserCount,ConversationCount,SubTaskIds,SubTaskCount,ParentTaskIds,ParentTaskCount,Priority,PriorityLevel,Rank,PlanningLevel,PlanningEstimate,LocalEffortEstimate,TotalEffortEstimate,LocalEffortRemaining,TotalEffortRemaining,LocalEffortSpent,TotalEffortSpent,EffortEstimatedDeprecated,EffortSpentDeprecated,EffortRemainingDeprecated,EstimatedStartDate,EstimatedCompletionDate,ActualStartDate,ActualCompletionDate,NeedByDate,Severity,LegacyTicketCategory,LegacyTicketType,LegacyTicketItem,LegacyTicketDedupeString,EditCount,BlockedReason,Complexity (string),Requester Site (string),REQUEST TYPE (string),PURPOSE OF DATA REQUEST (string)
1e841f1f-cbe3-4d99-9c53-1b32d52ab173,CSDA-IND-5316,https://issues.amazon.com/issues/CSDA-IND-5316,Schedule adherence /Schedule conformance  Data/NOT% and Resolve rate% for UKVCSIND,"**  !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================

Please provide the following details:

A.            Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

Yes/No: No


B.            Data Request Description: Please help us with the business context and justification about how this data will help you.
                (We work on multiple priority items at a given point and this will help us with the queue and determine automation opportunities, if any)

To prepare a report and to share with Sr. Ops.

C.            What are Attributes that you want to look at:
                (eg: Agent, Manager, Region, Marketplace, Contact type, Skill, ASIN etc.,)
YTD 2020, MOM and Q1 and Q2 data (YTD 2020	Jan-21	Feb-21	Mar-21	Q1	Apr-21	May-21	Jun-21	Q2)


D.            What are Metrics that you want to measure for the above attributes:
                (eg: PRR, Transfers, RAP, Concessions, etc.,)
 Schedule adherence, conformance, NOT% and resolve rate % for UKVCSIND

E.            What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description - eg: Contact type = email, chat / Region = IN, NA / Amazon Hierarchy = Consumer)
         
UK Consumer

F.            Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?

nimmagad@ 12PM to 11PM
yb@ 19:30-04:30 

G.           Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.

nimmagad@ and yb@

H.            By when do you expect this data? Note that this will be subject to backlog and current priority items being serviced. Our Normal SL is 1-4 Weeks without any approvals, if this needs to prioritized please refer the below table to get required approvals after raising the SIM.

2 business days

==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval
",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,,,yb,yb,relans,2021-07-14T20:02:16.953Z,2021-07-22T05:02:41.089Z,2021-07-22T04:55:48.584Z,2021-07-22T05:02:41.089Z,relans,,,1,0,6,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,4,,,,,13,,Easy,VCSIND,,
1c96f24a-ff13-4ca9-a827-22369ff1c13a,CSIA-OPS-386,https://issues.amazon.com/issues/CSIA-OPS-386,CSA Profiling for CS India | Data Request,"Purpose: CS India leadership team needs insights to identify the traits of CSAs that have impacts on Customer contact experience (CCX) and RAP metrics. The aim of this project is to detail out such findings across OUs and skills by studying CSAs historical data across hiring, training and Go-live phases of CSAs lifecycle. The assessment could be leveraged to improve learning curve for associates during training phase and create a threshold that are required from quality, performance and customer experience perspective

Request :(Performance data : RAP, CCX, CCXU %,etc) of finalized CSAs . Please find attached sample excel for data request for different variables. 
Level of data: Aggregation of data at CSAs level & their performance 
Timeline/ Frequency : 3 months( aggregation at month level metrics) from date of movement to ops/go-live. 
",Resolved,Comment,resolver,af974891-7ea5-4bc4-a536-bc17aae01f74,CS-INDIA-ANALYTICS,0899b25b-ebf0-4db9-876a-e7b004c70de1,DE_ACES,sumitds,sumitds,sakshigo,2021-02-17T13:39:15.576Z,2021-03-02T12:57:55.903Z,2021-03-02T12:57:55.903Z,2021-03-01T19:08:18.088Z,sakshigo,,,0,0,2,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,3,,,,,18,,Medium,HYD,,
18605725-e1e7-41b7-b297-30ab10f17c39,CSDA-IND-5653,https://issues.amazon.com/issues/CSDA-IND-5653,B&M UK Speech Analytics data,We require Speech analytics data for UK B&M team (IN-All sites) for reporting.,Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,yeltiwar,yeltiwar,nechhabr,2021-08-20T10:00:21.892Z,2021-08-26T15:48:01.979Z,2021-08-26T15:48:01.979Z,2021-08-26T15:45:23.374Z,nechhabr,,,0,0,5,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,13,,Easy,PNQ10,,
186bc56b-86c2-4ebc-8a19-1bba49801610,CSDA-IND-5629,https://issues.amazon.com/issues/CSDA-IND-5629,Data for claims filed by CS,"**  !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================

Please provide the following details:

A.            Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

Yes/No: No


B.            Data Request Description: Please help us with the business context and justification about how this data will help you.
                (We work on multiple priority items at a given point and this will help us with the queue and determine automation opportunities, if any)




C.            What are Attributes that you want to look at:
                (eg: Agent, Manager, Region, Marketplace, Contact type, Skill, ASIN etc.,)

Order Number 
ASIN
OU/Market place
Date claim was filed  
Submitted by (Is it CSA or Buyer)
Claims reason submitted by CS 
CS Comments 
Login of cs associate 
location of CS associate who filed a claim
Amount for which claim was filed 
Category selected by investigator while submitting a claim


D.            What are Metrics that you want to measure for the above attributes:
                (eg: PRR, Transfers, RAP, Concessions, etc.,)
We are looking at the impact of incorrect reason code 

E.            What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description - eg: Contact type = email, chat / Region = IN, NA / Amazon Hierarchy = Consumer)
         


F.            Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?
sohailgh & mohazha

G.           Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.



H.            By when do you expect this data? Note that this will be subject to backlog and current priority items being serviced. Our Normal SL is 1-4 Weeks without any approvals, if this needs to prioritized please refer the below table to get required approvals after raising the SIM.
within a week if possible 


==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval
",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,sohailgh,sohailgh,kmohia,2021-08-17T19:38:59.029Z,2021-08-26T07:03:46.796Z,2021-08-26T07:01:29.393Z,2021-08-26T07:03:46.796Z,kmohia,,,0,0,4,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,4,,,,,12,,0,HYD,,
1d8eddd5-c24e-4685-973a-9427b3c63bf6,CSDA-IND-4114,https://issues.amazon.com/issues/CSDA-IND-4114,CJB10 SWAT TM NO MINING DATA FOR BOTH OUs,"** !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================

Please provide the following details:

A. Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

Yes/No: No

B. Data Request Description: Please help us with the business context and justification about how this data will help you.
No Mining data helps in Coaching BQs on real time to improve their performance

C. What are Attributes that you want to look at:

D. What are Metrics that you want to measure for the above attributes:

E. What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description - eg: Contact type = email, chat / Region = IN, NA / Amazon Hierarchy = Consumer)

For RAP
Region
comm_creation_day
contact_id	
agent	
manager	
contact_type	
skill_name	
skill_2	
cs_hierarchy2_name	
agent_sic2_node	
agent_sic4_node	
hmd_yes_responses	
hmd_no_responses	
hmd_total_responses	
hmd_yes_rap	
hmd_no_rap	
hmd_total_adj	
hmd_polls	
resolved_contacts
agent_resolved_contacts	

For CHT
Region
comm_creation_day
contact_id	
agent	
manager	
contact_type	
skill_name	
skill_2	
cs_hierarchy2_name	
agent_sic2_node	
agent_sic4_node
concurrent_handle_seconds	
handled_contacts	
transferred_contacts	
parked_contacts	


As the SWAT associates are flipped real time between OUs, hence looking for Data for both the OUs together and separate data for RAP & CHT.


F. Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?

crrajesh@
any time during the day

G. Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.

Swat TMs

H. By when do you expect this data? Note that this will be subject to backlog and current priority items being serviced. Our Normal SL is 1-4 Weeks without any approvals, if this needs to prioritized please refer the below table to get required approvals after raising the SIM.

as early as possible

recurring data (every day), data for 2 weeks (RAP & CHT)
==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,crrajesh,crrajesh,crrajesh,2021-02-20T07:11:03.774Z,2021-02-20T07:12:25.510Z,2021-02-20T07:11:03.774Z,2021-02-20T07:12:25.510Z,riyamali,,,0,0,0,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,4,,,,,4,,Easy,CJB10,,
206c579b-6820-48c9-b985-91dc9536890b,CSDA-IND-3779,https://issues.amazon.com/issues/CSDA-IND-3779,Nov '20 TM Score Card Correction Request - jhasaura (RAP Parameter),"**  !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================


A.            Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
This is an exception request for the aforementioned parameters in the Nov '20 TM Score card for Saurabh Jha (jhasaura).The data is being referred to from Redhawk and HTM to compare with the Scorecard.



B.            Exception Request Description: 

RAP- The RAP for Saurabh in the month of Nov'20 shows to be 84.67% against the Network achieved of 82.01%. This make the RAP variance to be 3.24%

RAP Team Met% - The team met% is coming to 80.95% according to Redhawk
 

C.            What are Attributes that you want to look at:
               RAP and RAP Team Met %


D.           What are Metrics that you want to measure for the above attributes:
              RAP


E.            What are the filters that you think we should apply.
N/A

         


F.            Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you? 13:00 - 22:00 Mon - Fri


G.           Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.: One time, dasourav@


H.            By when do you expect this data? At the earliest possible, since we already delayed with the process


==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval
",Resolved,Comment,resolver,de64ad06-471a-4282-ae58-9a56f7fe8e6d,Misc,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,dasourav,dasourav,rajencho,2020-12-30T16:37:49.322Z,2021-01-29T14:02:01.085Z,2021-01-29T14:02:01.085Z,2021-01-29T14:02:01.085Z,rajencho,,,0,0,3,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,4,,,,,7,,0,PNQ10,,
19b4c77a-bf48-4dcc-8c37-d37461328e7e,CSDA-IND-3991,https://issues.amazon.com/issues/CSDA-IND-3991,CS INDIA IN Dart Data,"**  !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================

Please provide the following details:

A.            Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

Yes/No: NO


B.            Data Request Description: Please help us with the business context and justification about how this data will help you.
                (We work on multiple priority items at a given point and this will help us with the queue and determine automation opportunities, if any)

A)    this data is required monthly for complete year 2020 raw data.

C.            What are Attributes that you want to look at:
                (Agent, Manager, ops , Grpm , Region, Site, Contact type, skills ,week,date,month)

D.           What are Metrics that you want to measure for the above attributes:
                STL,RAP,CHT,Understandability, offer rate 

I have a working Query for both STL and RAP we just need to modify them.

E.            What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description 

Site : Network

Contact type =Phone and Chat

Region = IN

Amazon Hierarchy = Consumer

Skills :

INEnglishVoiceAgentEscalation
AmazonInPRIMEEscalationHindiPhone
AmazonINEZCSEscalationPhone
AmazonInEzcs
AmazonInDartAGSPhone
AmazonInHydRegionalHindiEscalation
AmazonInDartLPAPhone
AmazonInPrimaryDARTMUPhoneTransfer
AmazonInNonRRNphone
AmazonInTCDEscalation
AmazonInMessageUsEscalation
AmazonInSensitiveFeedbackPhone
AmazonInPRIMEEscalationEnglishPhone
AmazonInHydEscalationChat
AmazonInVcsDart
AmazonInHydEscalation
AmazonInConcessions
AmazonInDartPRIMEPhone
AmazonINEZCSEscalationChat
AmazonInSensitiveFeedbackPhoneHindi
AmazonInDartLITPhone
AmazonINTCDDARTConsult
AmazonINPrimaryAgentVoiceEscalation
AmazonINPrimaryHindiAgentVoiceEscalation
AmazonInPayEscalationHindiPhone 

       

F. Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?
kamraa and karnailj and rppokhri


G.           Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.
karnailj, rppokhri and kamraa 


H.            By when do you expect this data? Note that this will be subject to backlog and current priority items being serviced. Our Normal SL is 1-4 Weeks without any approvals, if this needs to prioritized please refer the below table to get required approvals after raising the SIM.
weekly  dashboard on Monday  and one in the month end monthly dashboard .



==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval
",Resolved,Comment,resolver,de64ad06-471a-4282-ae58-9a56f7fe8e6d,Misc,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,rppokhri,rppokhri,dubanand,2021-02-03T10:19:37.111Z,2021-02-17T08:52:32.482Z,2021-02-17T08:51:08.415Z,2021-02-17T08:52:32.482Z,dubanand,,,0,0,11,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,3,,,,,29,,Medium,DEL18,,
1a08d4ee-822f-4466-b618-ca0fa5a88613,CSDA-IND-4047,https://issues.amazon.com/issues/CSDA-IND-4047,Child sim for FTC dashboard query,Provide Dummy data and dump it in S3 so as to create the data pipe lines from S3 to Website.,Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,namuduri,namuduri,namuduri,2021-02-11T08:00:38.926Z,2021-03-08T08:27:51.383Z,2021-03-08T08:27:51.383Z,2021-02-16T12:53:13.926Z,namuduri,,,0,0,1,,0,3ab2c8aa-af0e-4a9f-b75b-92acde451120,1,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,9,,Medium,HYD,,
176761c6-b6f6-40e4-9536-866fd5afa87a,CSIA-OPS-312,https://issues.amazon.com/issues/CSIA-OPS-312,VCSIND Missed contacts,"#####Request you to update the below template accurately as data will be provided as per the information below. In case of any additions post sharing the data, request you to raise a new sim and do not to re-open.

Need missed contacts report for VCSIND on daily basis to track down the trend of missed contacts.

Attached the excel with required fields


*Please provide the filters you need us to apply (eg: Skills, Marketplaces etc)* Amazon.com


*Sample Contacts/Orders:*NA

*Date range:* NA

",Resolved,Comment,resolver,af974891-7ea5-4bc4-a536-bc17aae01f74,CS-INDIA-ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,dkodhati,dkodhati,kirnaidu,2020-12-16T07:48:48.144Z,2021-05-21T04:13:34.342Z,2021-05-21T04:13:24.539Z,2021-05-21T04:13:34.342Z,kirnaidu,,,0,0,6,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,4,,,,,20,,Easy,VCSIND,,
1fa571a5-a313-49bb-b9ef-f3b540dac648,CSDA-IND-3615,https://issues.amazon.com/issues/CSDA-IND-3615,PNQ10 CA: Transfer contacts Jan-Oct,"Hi Team,

We need your help with transfer Data from 1st January to 31st Oct 2020 in the below format for the below mentioned skills only.

We need contacts which were handled in a month/in below skills + out of these handles we need to check transfer contacts which were transferred FROM below mentioned skills TO any Skills in Amazon, in the below mentioned format.

Also, our primary concern is about the number of times a SINGLE contact transferred to multiple skills, the count in the end of column + skills names (in multiple columns) in which it was transferred to.

we would need data separately , month wise, to avoid big file lag issues. 10 months data, in 10 separate reports.

Attached a sample file for reference.

Please feel free to contact me Ill be happy to provide more inputs on this.
 
Column Names: Skill | Contact id | HMD Yes, No | Transferred From(Skill) | Transferred To(Skill 1 Name) | Transferred To(Skill 2 Name)| Transferred To(Skill 3 Name) so on

OU: CA

Skill: 

AmazonCaHMDSpecialityResolutionChat
AmazonCaHMDSpecialityResolutionEmail
AmazonCaRepeat
AmazonCaRepeatChat
AmazonCaRepeatContact7Plus
AmazonCaPrimary
AmazonCaPrimaryChat
AmazonCaPrimaryPNQ10EscalationChat


Thanks for your time.

Thanks,
Yogesh",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,ypparmar,ypparmar,sharonns,2020-11-27T17:24:51.710Z,2021-03-13T18:50:54.135Z,2021-03-13T18:50:54.135Z,2021-03-13T18:50:54.135Z,sharonns,,,0,0,6,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,4,,,,,30,,Easy,PNQ10,,
1c756dcc-2686-47d9-8941-5fdce41c75eb,CSDA-IND-4435,https://issues.amazon.com/issues/CSDA-IND-4435,TM Scoreccard Automation,"Create Query for TM Scorecard. 
Remove dependency from Excel.
Create Visuals in QS. Apply row level security and make it user specific.",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,2843e963-7dc6-400c-a246-7e2133b0fcf1,TM/Grpm Scorecard,rajencho,rajencho,rajencho,2021-03-31T10:10:25.774Z,2021-05-20T11:39:01.842Z,2021-04-02T17:03:07.184Z,2021-04-02T17:03:07.184Z,rajencho,,,0,0,1,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,7,,Medium,DEL18,,
228f0e0e-4678-4b17-aa93-1d545bba38ef,CSDA-IND-4440,https://issues.amazon.com/issues/CSDA-IND-4440,Child Sim 4,"Create bucket based on the ot hrs (find below attached raw sheet) and map GC value based on the bifurcation. 

Note: To consider OT hrs filter for Yes and Blanks for bucketing eligibility.

For bucket criteria pls refer attached snapshot.",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,sangarg,sangarg,sangarg,2021-04-01T04:58:53.517Z,2021-04-02T05:52:29.981Z,2021-04-02T05:52:29.981Z,2021-04-02T05:35:21.954Z,sangarg,,,0,0,1,,0,3f306bfe-c3f1-4697-ae90-3c5b7c3cc857,1,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,12,,Easy,HYD,,
1f7f5ff8-8cf9-46cf-bd8e-9479409f7ce6,CSDA-IND-5480,https://issues.amazon.com/issues/CSDA-IND-5480,"June '21 TM Score Card Correction Request - pujamoha, tambest, miheerb, akhimani, bagadia and ssuroji","**  !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================

Apologies for raising this SIM this late, we were occupied with the ongoing ART activities.

A.            Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
This is an exception request for the mentioned parameters in the attached files for the June'21 TM Score card for Puja Mohan (pujamoha), Sanket Tambe (tambest), Miheer Bapat (miheerb) Akbar Khimani (akhimani), Saloni Bagadia (bagadia) and Surojit Sarkar (ssuroji).


B.            Exception Request Description: 
                Mentioned in attachments

C.            What are Attributes that you want to look at:
                Mentioned in attachments


D.           What are Metrics that you want to measure for the above attributes:
               Mentioned in attachments


E.            What are the filters that you think we should apply.
N/A

         


F.            Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you? 12:00 - 21:00 Mon - Fri


G.           Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.: One time, dasourav@


H.            By when do you expect this data? At the earliest possible, since we already delayed with the process


==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval
",Resolved,Comment,resolver,de64ad06-471a-4282-ae58-9a56f7fe8e6d,Misc,2843e963-7dc6-400c-a246-7e2133b0fcf1,TM/Grpm Scorecard,dasourav,dasourav,rajencho,2021-07-30T11:32:24.130Z,2021-08-17T13:02:40.434Z,2021-08-17T13:02:40.434Z,2021-08-17T13:02:40.434Z,rajencho,,,0,0,5,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,4,,,,,21,,0,PNQ10,,
2ab9bc76-5c4e-4120-bb56-8fb6e9910c87,CSDA-IND-4391,https://issues.amazon.com/issues/CSDA-IND-4391,Child Sim for additional data = CSDA-IND-4322,"
This is the child Sim for additions to be made in CSDA-IND-4322

Please provide the following details:


B.            Data Request Description: Please help us with the business context and justification about how this data will help you.
                (We work on multiple priority items at a given point and this will help us with the queue and determine automation opportunities, if any)

Stakeholder needs the data for Project work  

C.            What are Attributes that you want to look at:
                (eg: Agent, Manager, Region, Marketplace, Contact type, Skill, ASIN etc.,)


D.            What are Metrics that you want to measure for the above attributes:
                (eg: PRR, Transfers, RAP, Concessions, etc.,)
Resolves , Handles , Handle time, AHT , Dropped , total ,concessions 
",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,,,sakshigo,sakshigo,jagarlap,2021-03-24T17:39:34.281Z,2021-03-26T08:20:15.163Z,2021-03-26T08:20:15.163Z,2021-03-26T08:20:15.163Z,,,,0,0,1,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,4,,,,,4,,0,PNQ10,,
2b64ac25-2104-477c-8d3f-30212e38b66d,CSDA-IND-3922,https://issues.amazon.com/issues/CSDA-IND-3922,Dec '20 TM Score Card Correction and Exception Request - khiror (PTL and Connections Parameter),"**  !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================

Apologies for raising this SIM this late, we were occupied with the ongoing ART activities.

A.            Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
This is an exception request for the aforementioned parameters in the Dec '20 TM Score card for Ravindra Khirodkar (khiror).The data is being referred to from the Connections tool and Historical metrics to compare with the Scorecard.



B.            Exception Request Description: 

PTL - There was a CS India Leadership guidance to invest in the Training and upskilling of BQ CSAs for the month of Dec'20. The BQ CSAs from Ravindra's team was off production for 3+ weeks resulting in -18.68% variance. Please consider full points on the PTL metric for Ravindra

Connections - Ravindra's MyManager connections score for Dec'20 was 4.0. The same has not been captured in the Scorecard and requires correction. Attaching screenshot

 

C.            What are Attributes that you want to look at:
               PTL and Connections


D.           What are Metrics that you want to measure for the above attributes:
              PTL Actual and Connections Actual


E.            What are the filters that you think we should apply.
N/A

         


F.            Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you? 12:00 - 21:00 Mon - Fri


G.           Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.: One time, dasourav@


H.            By when do you expect this data? At the earliest possible, since we already delayed with the process


==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval
",Resolved,Comment,resolver,de64ad06-471a-4282-ae58-9a56f7fe8e6d,Misc,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,dasourav,dasourav,rajencho,2021-01-26T13:19:55.666Z,2021-03-02T10:51:49.822Z,2021-03-02T10:51:49.822Z,2021-02-22T14:29:26.751Z,rajencho,,,0,0,9,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,4,,,,,19,,0,PNQ10,,
27804b99-4180-451b-8f77-1c0c32fe99cc,CSDA-IND-4488,https://issues.amazon.com/issues/CSDA-IND-4488,Stack for April batch,Need stack for FTC batch of April.,Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,monvarun,namuduri,namuduri,2021-04-09T14:20:05.458Z,2021-04-13T08:34:14.231Z,2021-04-13T08:34:14.231Z,2021-04-13T08:34:14.231Z,namuduri,,,0,0,2,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,7,,Easy,HYD,,
